lead_id,first_name,last_name,company,email,phone,status,lead_source,lead_owner_id,lead_created_date,converted_account_id,converted_contact_id,converted_opportunity_id,owner_name,owner_title,owner_role,owner_department,owner_is_active,owner_hire_date,task_count,open_task_count,closed_task_count,high_priority_task_count,last_task_created_date,last_task_activity_date,lead_age_days,lead_is_converted
00Qyssa58C7zR7QGcF,Javier,Khan,Cobalt Foods,javier.khan.75@lead.example,+1-555-508-1172,Working,Web,005bZBvn4MclbYAtNN,2024-07-31,,,,Riley Walker,Sales Development Representative,SDR,Sales,True,2024-09-01,1,1,0,1,2024-02-18,2024-03-05,518,False
00Q8p6p9OMh0R92WaP,Gabriel,Kim,Evergreen Manufacturing,gabriel.kim.76@lead.example,+1-555-584-7586,Working,Trade Show,005XY6JL792Cjz6tvp,2023-05-14,,,,Akira Moore,Business Development Representative,BDR,Sales,True,2023-11-18,2,1,1,1,2024-05-10,2024-05-26,962,False
00QP9ujPQ59mdJZrXY,Keisha,Anderson,Acme Labs,keisha.anderson.77@lead.example,+1-555-638-2554,Qualified,Inbound,005XY6JL792Cjz6tvp,2022-11-15,,,,Akira Moore,Business Development Representative,BDR,Sales,True,2023-11-18,3,1,2,3,2025-11-10,2025-11-30,1142,False
00QVV6uZQ7CJ4BAZof,Camila,Anderson,Nimbus Consulting,camila.anderson.78@lead.example,+1-555-374-7680,Working,Outbound,005dJm5gIU7nUKZnv1,2022-04-23,001gDHOZx1hQvxaXqq,003j9FTSPmuk5ldVMd,006p1O6DsVWrcyCXWv,Lucia Perez,Account Executive,AE,Sales,True,2024-07-21,6,4,2,0,2025-10-03,2025-10-06,1348,True
00QqGjWXUsrZwuD8WV,Andre,Lee,Acme Consulting,andre.lee.79@lead.example,+1-555-958-8571,Open,Inbound,005mzHykyCWibqXEgp,2025-10-27,001AJ4W0IkCqfD3a67,003RyyMVYnoDD1d7Xz,0069eKBLCfLUvIWxUx,Imani Washington,Business Development Representative,BDR,Sales,True,2024-04-26,4,3,1,3,2023-07-04,2023-07-13,65,True
00QtpWu4NYQrHCxA2t,Haruto,Smith,Lighthouse Services,haruto.smith.80@lead.example,+1-555-898-2812,Working,Inbound,005SW3xD3pVRHzXb4Z,2022-01-11,,,,Saanvi Edwards,Sales Development Representative,SDR,Sales,True,2022-01-23,6,3,3,2,2025-08-12,2025-08-14,1450,False
00QURiCGo3a9TRWvWl,Maya,Gonzalez,Evergreen Media,maya.gonzalez.81@lead.example,+1-555-638-1905,Qualified,Outbound,005FA8TcXwRGIFLbcj,2022-09-16,,,,Jihoon Brown,Sales Development Representative,SDR,Sales,True,2023-02-13,6,3,3,0,2025-07-04,2025-07-17,1202,False
00QJCitxU8lQaKSry8,Kai,Davis,Oakridge Technologies,kai.davis.82@lead.example,+1-555-462-4084,Nurturing,Web,005sbu92PDPF7bHdnm,2022-04-01,001EdR7qN7hjtEwhsB,003E9TCRR9OjBxcq97,006XGepuSrx9LEY05u,Amina Ibrahim,Business Development Representative,BDR,Sales,True,2025-12-03,6,2,4,1,2024-12-04,2024-12-24,1370,True
00QBNBTXyYToeV2P28,DeShawn,Wright,Ironwood Partners,deshawn.wright.83@lead.example,+1-555-362-1323,Qualified,Inbound,005v0k6ScHdsTsZ8Rg,2024-11-27,,,,Imani Smith,Account Executive,AE,Sales,True,2023-03-16,2,2,0,0,2022-10-20,2022-10-23,399,False
00Q7O4SKfhozzjTims,Fatima,Gonzalez,Evergreen Services,fatima.gonzalez.84@lead.example,+1-555-306-9722,Qualified,Trade Show,005YgcwjR0nrnHIGZX,2025-11-07,001Qd5sK4xduAAPsp8,003FYV7ItAJSrbzWXc,006T2jHQ05SDXdstcM,Haruto Baker,Sales Development Representative,SDR,Sales,True,2021-10-10,7,1,6,3,2025-08-02,2025-08-28,54,True
00QGu6liIeCboifHh3,Bao,Lewis,Acme Energy,bao.lewis.85@lead.example,+1-555-720-3431,Qualified,Event,005mYnZlHWW2dnL0rt,2024-04-03,001DQXC5PhdKSdWShh,003MGicnEY9sUvR84m,006p8DgELMPYQqb5kf,Riley Jackson,Business Development Representative,BDR,Sales,True,2021-09-28,3,1,2,3,2023-12-16,2023-12-17,637,True
00QHjVUeSaFn9ofM2h,Leila,Lee,Cobalt Retail,leila.lee.86@lead.example,+1-555-444-6269,Qualified,Inbound,005RYrmmC3EMzwluqj,2025-06-23,0019DurRdLMxrrPQoQ,003wa2qiHOypRkBfmR,006ZEvbOAAlZyntwaL,DeShawn Anderson,Business Development Representative,BDR,Sales,True,2025-01-05,2,1,1,1,2025-11-07,2025-12-01,191,True
00QpzVBpiEuSELWXnZ,Javier,Sanchez,Clearwater Software,javier.sanchez.87@lead.example,+1-555-662-6088,Open,Web,005T3CcQW30Fc3HxzP,2024-11-06,,,,Saanvi Green,Business Development Representative,BDR,Sales,True,2025-01-20,4,1,3,2,2025-12-11,2025-12-27,420,False
00QgsHAu4Rh2Q6UyVb,Riley,Rodriguez,Summit Technologies,riley.rodriguez.88@lead.example,+1-555-339-8655,Qualified,Outbound,005BLRswT6VWAL3Jkq,2023-12-15,001w7KawaBh5MLwsqR,003u2fON0pLFPPGjsS,006Pm9JyHtcvYeK7ST,Taylor Hall,Business Development Representative,BDR,Sales,True,2023-12-26,6,2,4,2,2024-01-29,2024-02-06,747,True
00QkwpvKg0T83FTXMQ,Nia,Anderson,Vertex Group,nia.anderson.89@lead.example,+1-555-385-6504,Nurturing,Inbound,005tRa1eePdjJYM6mg,2023-12-23,001vOVR7irob8Vmrlj,0036J6Lln94YawC2W1,006wQVo3uVYJFhA8Oi,Haruto Patel,Business Development Representative,BDR,Sales,True,2022-01-17,1,0,1,1,2023-05-30,2023-06-10,739,True
00QifmZnuTiBZw6BDq,Camila,Lopez,Northstar Financial,camila.lopez.90@lead.example,+1-555-278-1162,Nurturing,Trade Show,005sbu92PDPF7bHdnm,2022-08-06,,,,Amina Ibrahim,Business Development Representative,BDR,Sales,True,2025-12-03,2,1,1,0,2025-01-13,2025-01-18,1243,False
00QbR5ZDPjp8GRCPHN,DeShawn,Clark,Ironwood Consulting,deshawn.clark.91@lead.example,+1-555-476-2681,Nurturing,Web,005SzPtEFRJYtyoJvY,2025-09-15,001pRMzFaWOJaHwNkB,003eLZnSEk8RneWhgM,006SkgHFO1sLLzayYs,Andre Taylor,Business Development Representative,BDR,Sales,True,2024-06-15,2,1,1,1,2025-06-23,2025-07-01,107,True
00QRLlY0DreBxKvfcw,Alex,Banerjee,Redwood Software,alex.banerjee.92@lead.example,+1-555-178-8361,Nurturing,Event,005RpFPjmmumSx8sB2,2022-08-16,001uD02TBWCtnKtKf9,0037VbrSZdYBwgkzpa,006vmucjA2Ln9ztyAy,Camila Green,Account Executive,AE,Sales,True,2021-06-25,5,1,4,3,2025-04-11,2025-05-07,1233,True
00Q8B5P6XtzK1ELTg1,Haruto,Thomas,Oakridge Services,haruto.thomas.93@lead.example,+1-555-687-4375,Nurturing,Web,005RNwgHWbHSrrlfhq,2024-11-17,001E62SO7en98QWcNp,003fVNxY3jqIS6ptjS,006wqeTluqyLhM1Qph,Leila Lopez,Business Development Representative,BDR,Sales,True,2024-07-02,6,4,2,1,2025-10-19,2025-11-17,409,True
00QvZBJLTYO0RTGZbD,Lucia,Jackson,Ironwood Health,lucia.jackson.94@lead.example,+1-555-336-1178,Qualified,Event,005GkgNJqeO2GW2jXH,2023-02-25,,,,Imani Khan,Sales Development Representative,SDR,Sales,True,2021-12-15,7,3,4,1,2025-03-07,2025-04-05,1040,False
00Qp3Rf8ymB50qbmWR,Keisha,Nguyen,Oakridge Group,keisha.nguyen.95@lead.example,+1-555-701-3156,Working,Event,005VLfsfX7zhRzFubF,2024-12-15,,,,Leila Lee,Sales Development Representative,SDR,Sales,True,2023-10-26,1,1,0,0,2022-11-14,2022-12-06,381,False
00QhM1PGvKBeFGg08z,Casey,Clark,Redwood Foods,casey.clark.96@lead.example,+1-555-171-4328,Open,Event,0059wV9ybGAGQOgvhj,2025-09-22,,,,Saanvi Lewis,Business Development Representative,BDR,Sales,True,2022-12-23,1,0,1,1,2024-06-21,2024-07-18,100,False
00QnKWUtvmF8vSxgLQ,Taylor,Moore,Nimbus Manufacturing,taylor.moore.97@lead.example,+1-555-671-1241,Open,Web,005iRmiKUtSSkR82g5,2024-12-14,,,,Noah Khan,Business Development Representative,BDR,Sales,True,2022-06-03,3,0,3,2,2025-02-04,2025-02-22,382,False
00Q7AT9JFaFsAgE6se,Javier,Taylor,Evergreen Logistics,javier.taylor.98@lead.example,+1-555-428-9693,Qualified,Trade Show,005FmC4bvUmQBFO9r1,2023-11-24,,,,Malik Miller,Business Development Representative,BDR,Sales,True,2021-05-28,3,1,2,1,2024-10-22,2024-10-31,768,False
00QZrl6EjbqCSYP5BX,Kai,Clark,Clearwater Services,kai.clark.99@lead.example,+1-555-372-8854,Qualified,Trade Show,005RNwgHWbHSrrlfhq,2022-07-16,001rTfXiUcD9z74uQB,003G0Gl3BQVnOJTTAh,006pqS2smTJF8He5n3,Leila Lopez,Business Development Representative,BDR,Sales,True,2024-07-02,3,0,3,0,2025-05-27,2025-05-28,1264,True
00QrwlN6ZwMqVRQpz1,Alex,Johnson,Evergreen Consulting,alex.johnson.100@lead.example,+1-555-900-1559,Qualified,Event,005ZhFZ3TvVOVxKEgo,2025-11-13,0018fXVTHGqArjx3IV,,,Keisha Singh,Sales Development Representative,SDR,Sales,True,2025-08-04,1,1,0,0,2023-07-15,2023-08-07,48,True
00QwY8H7vPbMnLOQW8,Aaliyah,Rodriguez,Acme Retail,aaliyah.rodriguez.101@lead.example,+1-555-316-8607,Open,Event,005YgcwjR0nrnHIGZX,2023-03-23,001KlfWtRPaI4AO5Zt,003tKFOAsSHSJUvAB3,006eHrfMrBM7kDT9wb,Haruto Baker,Sales Development Representative,SDR,Sales,True,2021-10-10,0,0,0,0,,,1014,True
00QSnZq7T2sEWsv1SE,Yara,Green,Pinnacle Labs,yara.green.102@lead.example,+1-555-848-3653,Working,Event,005lwhmSG1MSOXLTAt,2023-03-18,001FTk7odiLYy41bGI,00345GBjXBeVVvqbPQ,0067CMCxlGMPOcblHt,Gabriel Wong,Sales Development Representative,SDR,Sales,True,2023-03-28,3,2,1,2,2024-08-27,2024-09-11,1019,True
00QE7fe9rymGActhuj,Imani,Sanchez,Summit Media,imani.sanchez.103@lead.example,+1-555-265-7136,Working,Trade Show,005Cu36WnbRoy8DEqo,2024-02-28,,,,Javier Miller,Sales Development Representative,SDR,Sales,True,2023-12-15,5,1,4,2,2024-03-30,2024-04-29,672,False
00Q3tewzd2a24Q9T4j,Priya,Lee,BlueSky Financial,priya.lee.104@lead.example,+1-555-577-6676,Nurturing,Partner Referral,005tcchhnKXX6SYaxV,2024-04-04,001x5dOSFAmRZXR4IT,003bvgf4LCfSnLX8QI,006yPG4giZ5r3cK9HW,Akira Green,Sales Development Representative,SDR,Sales,True,2022-06-04,4,3,1,1,2022-11-15,2022-12-14,636,True
00QPMnqrTRVO36xDLf,Diego,Thompson,Clearwater Software,diego.thompson.105@lead.example,+1-555-359-5487,Open,Trade Show,005mbGysH2pp4xju3N,2025-12-31,,,,Liam Patel,Sales Development Representative,SDR,Sales,True,2023-10-27,2,2,0,0,2025-07-27,2025-08-13,0,False
00Q6b7dYK15yZMMHFK,Ximena,Anderson,Northstar Software,ximena.anderson.106@lead.example,+1-555-353-8238,Working,Inbound,0052vuTGNhPaf9DJtR,2025-04-16,00157druNjykHSXXAW,003L5OIUQMlGVFmiDM,0066BUh7VY8Az9urII,Sofia Lee,Sales Development Representative,SDR,Sales,True,2025-09-16,5,5,0,3,2025-11-10,2025-11-19,259,True
00QJ2Y9FPWVNml6OLa,Javier,Ibrahim,BlueSky Group,javier.ibrahim.107@lead.example,+1-555-402-4349,Nurturing,Partner Referral,005EQtkoEfdgXDf2kK,2022-09-22,0016WgzrUf80BaOHmn,003yKtLWPEhtZBUREX,006Uze6UKU6r50YOdM,Gabriel Perez,Account Executive,AE,Sales,True,2024-03-02,2,2,0,2,2024-01-11,2024-02-08,1196,True
00Qge5xbvkXtp2rADa,Lucia,Green,Cobalt Energy,lucia.green.108@lead.example,+1-555-400-8208,Qualified,Outbound,005bo0fFeWaVUqG2KV,2023-01-30,,,,Daniel Singh,Sales Development Representative,SDR,Sales,True,2023-12-03,2,1,1,1,2024-05-17,2024-06-03,1066,False
00QHkqW01tbRvzGR5X,Aaliyah,Lee,Pinnacle Services,aaliyah.lee.109@lead.example,+1-555-811-1116,Open,Partner Referral,005T3CcQW30Fc3HxzP,2024-11-27,001IhSVuXzs3IXkeEB,,,Saanvi Green,Business Development Representative,BDR,Sales,True,2025-01-20,3,3,0,1,2024-07-10,2024-08-04,399,True
00QTlgejixFQAMP0Jg,Miguel,Lopez,Oakridge Partners,miguel.lopez.110@lead.example,+1-555-101-3300,Working,Partner Referral,005lkDbq9IPSQ2U7zZ,2024-04-25,,,,Kai Baker,Business Development Representative,BDR,Sales,True,2022-04-20,4,3,1,2,2025-08-24,2025-09-02,615,False
00QTwOLUCLsIJkzkIk,Elias,Patel,Northstar Financial,elias.patel.111@lead.example,+1-555-974-9079,Nurturing,Outbound,005eGrxIA9j7Kap744,2022-12-20,0019CtSBvxlM1P2cN2,003NHXWTYQoPcO1sTl,006vl5sXSTaSV4cyOr,Jamal Wilson,Account Executive,AE,Sales,True,2023-07-25,5,1,4,0,2024-01-14,2024-01-24,1107,True
00QHmE8v9IlE4BCaqS,Fatima,Abebe,Nimbus Health,fatima.abebe.112@lead.example,+1-555-461-3532,Nurturing,Outbound,005uK1d6IniB6ZlkqB,2022-12-18,,,,Tariq Lewis,Sales Development Representative,SDR,Sales,True,2025-10-05,0,0,0,0,,,1109,False
00Q5bAnXGEykUjUvLv,Andre,Moore,Evergreen Financial,andre.moore.113@lead.example,+1-555-204-4428,Open,Partner Referral,005tRa1eePdjJYM6mg,2025-07-16,001NFkwPclu1ovurg7,003gSy0Wz1RmGTFUsX,006zU02cu9Y56F65PX,Haruto Patel,Business Development Representative,BDR,Sales,True,2022-01-17,0,0,0,0,,,168,True
00QxpXPkBVoUePNIgu,Amina,Wilson,Northstar Financial,amina.wilson.114@lead.example,+1-555-371-9652,Nurturing,Web,005CS61es1IwtecnA5,2024-04-17,001GD6YwKb1jSS5E8j,0030hehgAFblQWukKQ,006jenBmVjCSBp6nlZ,Carmen Clark,Sales Development Representative,SDR,Sales,True,2025-10-14,2,2,0,0,2022-08-22,2022-09-02,623,True
00QfhV9UuZFGGQvkND,Nia,Lee,Vertex Partners,nia.lee.115@lead.example,+1-555-580-1217,Nurturing,Outbound,005f9kyPUYR0yZXH7k,2022-08-01,001g3pgp7Nen5cfFhF,003MMlCvWk6WOMTtm1,006CYCiZ4TzonDiMdk,Taylor Thomas,Sales Development Representative,SDR,Sales,True,2025-02-09,3,0,3,2,2025-11-07,2025-11-14,1248,True
00QKzfPlk9zji9y2WD,Quinn,Wong,Oakridge Systems,quinn.wong.116@lead.example,+1-555-713-6959,Working,Inbound,005ZRAk3rxvD6mvf15,2024-08-29,,,,Adriana Walker,Business Development Representative,BDR,Sales,True,2024-08-16,5,3,2,2,2024-11-20,2024-12-19,489,False
00QDSe7JtrHq9RgJiK,Carmen,Thompson,Harbor Energy,carmen.thompson.117@lead.example,+1-555-192-1956,Working,Event,005qf3JcieWVjwiYd7,2022-12-15,001St3hFd687IAdC3l,003AzN4OGy5NmYuXZv,006EVUSsQQa7CkArzO,Omar Singh,Business Development Representative,BDR,Sales,True,2024-06-04,1,1,0,0,2023-01-21,2023-02-02,1112,True
00QWYOKdRRgQSJMEbo,Omar,Nguyen,Pinnacle Manufacturing,omar.nguyen.118@lead.example,+1-555-844-1488,Nurturing,Web,005gYdlj9yv5Cc6zkp,2024-12-30,001J7tkXysByxRj5go,003G3NtwWXynLJHR6I,006lNVSg3lXrUh67Pv,Quinn Smith,Business Development Representative,BDR,Sales,True,2025-03-05,1,0,1,0,2024-12-19,2025-01-07,366,True
00Q9BIzHopGrowoB8V,Jihoon,Nguyen,Clearwater Manufacturing,jihoon.nguyen.119@lead.example,+1-555-477-7948,Qualified,Outbound,005w1rZfJkoRoaYcEo,2023-11-10,,,,Jada Green,Business Development Representative,BDR,Sales,True,2021-10-10,5,3,2,0,2025-09-27,2025-09-28,782,False
00QdeR1pSSyzlUlCUA,Fatima,Lee,Pinnacle Software,fatima.lee.120@lead.example,+1-555-568-9801,Open,Trade Show,005hJPMnhQ0WRyZFX9,2023-07-05,,,,Anika Brown,Business Development Representative,BDR,Sales,True,2023-12-15,4,2,2,2,2025-02-23,2025-02-28,910,False
00QRDDm4ecCaFDIlSa,Imani,Gupta,Stratus Labs,imani.gupta.121@lead.example,+1-555-789-5768,Open,Inbound,005mYnZlHWW2dnL0rt,2025-08-17,,,,Riley Jackson,Business Development Representative,BDR,Sales,True,2021-09-28,2,1,1,2,2025-09-24,2025-10-16,136,False
00QhsAUkRzVHHfzN1d,Emerson,Miller,Cobalt Software,emerson.miller.122@lead.example,+1-555-201-7250,Open,Trade Show,005lwhmSG1MSOXLTAt,2025-11-06,001KTDjA2pdepCAOex,003oPnHUrlk6cmjmtY,006gT4y86tjrAJWpog,Gabriel Wong,Sales Development Representative,SDR,Sales,True,2023-03-28,6,5,1,0,2025-11-21,2025-12-20,55,True
00QGJlbWZU26plxlD2,Amina,Abebe,Lighthouse Retail,amina.abebe.123@lead.example,+1-555-743-6325,Nurturing,Partner Referral,005uJa3pJEeyQVnsZp,2022-07-14,,,,Liam Abebe,Business Development Representative,BDR,Sales,True,2025-10-12,5,2,3,3,2025-08-25,2025-09-09,1266,False
00QoPQU4G8z6M4wspy,Adriana,Thomas,Evergreen Manufacturing,adriana.thomas.124@lead.example,+1-555-646-1094,Qualified,Outbound,005Xq8vs8ialvuJ4ap,2022-12-18,,,,Jordan Mitchell,Sales Development Representative,SDR,Sales,True,2025-09-04,8,3,5,1,2025-12-22,2025-12-28,1109,False
00QI3mWtkTOJA8fmCT,Alex,Banerjee,Nimbus Manufacturing,alex.banerjee.125@lead.example,+1-555-453-9520,Qualified,Partner Referral,005vvizm5OfORbfBYV,2025-07-08,001nQ9ha9nMVyBTmWM,003wQVdV3o0wYPgI18,0064Ibfmcn1hXZZwU1,Kavya Robinson,Sales Development Representative,SDR,Sales,True,2022-06-25,5,4,1,3,2025-10-10,2025-10-20,176,True
00QyUEAwIGUhAwmoA1,Leila,Garcia,Pinnacle Systems,leila.garcia.126@lead.example,+1-555-793-9583,Qualified,Inbound,005eDoAsKFf2bpyVk2,2024-06-10,,,,Jordan Rodriguez,Business Development Representative,BDR,Sales,True,2025-09-11,1,0,1,0,2025-03-06,2025-04-01,569,False
00Q8RelwMcEOdJH2N4,Andre,Ibrahim,Evergreen Group,andre.ibrahim.127@lead.example,+1-555-830-3673,Open,Inbound,005AQpXsPDqHdTKZrg,2025-02-25,001nBARXph6mIeX2oK,003SsUiaT9UIjOfM1D,0066qkoUZjfurPhAEn,Yara Sanchez,Account Executive,AE,Sales,True,2022-04-15,2,2,0,0,2024-09-26,2024-10-20,309,True
00QyhcgeX5SK2xdVQB,Diego,Baker,Ironwood Energy,diego.baker.128@lead.example,+1-555-756-9270,Working,Outbound,005bZBvn4MclbYAtNN,2023-07-19,001EETR7uwt3vOBvQ6,003ANSNjDil6w5E2YS,006ufnprXI0a3E05sB,Riley Walker,Sales Development Representative,SDR,Sales,True,2024-09-01,6,4,2,2,2026-01-15,2026-01-29,896,True
00Q9aviz3SyoBDRqPc,Fatima,Rodriguez,Summit Systems,fatima.rodriguez.129@lead.example,+1-555-215-7541,Nurturing,Inbound,005DS8Y3naP935K0U7,2025-08-22,001WrPlL5ZYmNe21AZ,00302FpIJ5UlHTW51F,006cX2hhPGUP5yPuqH,Carmen Brown,Business Development Representative,BDR,Sales,True,2022-12-28,2,1,1,1,2025-06-13,2025-07-08,131,True
00QDRbrYzHy9M7FmmA,Tariq,Thompson,Northstar Labs,tariq.thompson.130@lead.example,+1-555-111-7759,Open,Event,005hrcAAsV0H3bsIeE,2023-08-01,,,,Omar Gonzalez,Sales Development Representative,SDR,Sales,True,2024-12-12,2,1,1,0,2024-05-21,2024-06-13,883,False
00QOi9s5cvQVhn4vTf,Nia,Green,Pinnacle Consulting,nia.green.131@lead.example,+1-555-785-6855,Nurturing,Web,005I4QuXwZXCZDkjMX,2024-07-31,,,,Anika Martinez,Account Executive,AE,Sales,True,2023-02-16,6,2,4,1,2025-03-04,2025-03-13,518,False
00Q7rptJ5g3scUWw9N,Quinn,Davis,Stratus Financial,quinn.davis.132@lead.example,+1-555-638-8409,Nurturing,Inbound,005f9kyPUYR0yZXH7k,2025-11-09,,,,Taylor Thomas,Sales Development Representative,SDR,Sales,True,2025-02-09,0,0,0,0,,,52,False
00Q9fKYlF7kpj0HDxR,Emerson,Hall,Cobalt Energy,emerson.hall.133@lead.example,+1-555-537-9219,Working,Inbound,005ZmDANT8NxIwQSUH,2025-01-24,,,,Akira Gonzalez,Business Development Representative,BDR,Sales,True,2026-03-10,2,1,1,0,2024-02-07,2024-02-22,341,False
00Qg9gKCJA5wABdBIb,Keisha,Hernandez,Nimbus Group,keisha.hernandez.134@lead.example,+1-555-608-8192,Working,Outbound,005r8kcdxSxYgha9K0,2022-06-25,001xvEpBWnJYdpevKm,003ndUUl87dHZYQnqm,006u1BPPzFeufmyUzF,DeShawn Kim,Sales Development Representative,SDR,Sales,True,2025-02-10,6,3,3,3,2025-12-20,2026-01-03,1285,True
00Qv2mliR9yKdjYK43,Omar,Ibrahim,Summit Software,omar.ibrahim.135@lead.example,+1-555-364-4132,Open,Partner Referral,005fDW8pqYyhUsaaJT,2022-12-02,001mCkqNBXwp7J2sc6,0033b4mpnVvMobtOWG,006aPQEDfHT4nfhMyN,Keisha Rodriguez,Sales Development Representative,SDR,Sales,True,2024-02-14,2,1,1,1,2024-11-01,2024-11-26,1125,True
00Q2ctlSCDohxhOd8u,Tariq,Hall,Ironwood Group,tariq.hall.136@lead.example,+1-555-862-2838,Qualified,Inbound,005iSUGFUqSTcmtbKs,2025-01-14,,,,Priya Diaz,Sales Development Representative,SDR,Sales,True,2023-09-28,3,1,2,2,2025-06-16,2025-06-29,351,False
00QDg0fwRP2igEvzKp,Quinn,Rodriguez,Nimbus Group,quinn.rodriguez.137@lead.example,+1-555-306-6119,Open,Web,005ZRAk3rxvD6mvf15,2023-12-25,,,,Adriana Walker,Business Development Representative,BDR,Sales,True,2024-08-16,7,1,6,3,2025-07-02,2025-07-27,737,False
00QEFtmdTG0ym9ypiY,Malik,Chen,Oakridge Energy,malik.chen.138@lead.example,+1-555-936-2634,Nurturing,Trade Show,005kGz3iLXUMdHQq3f,2023-03-31,,,,Ximena Baker,Sales Development Representative,SDR,Sales,True,2023-04-10,10,6,4,4,2026-01-09,2026-01-26,1006,False
00Qy6KSc1R7Z2pAA4j,Saanvi,Nguyen,Cobalt Technologies,saanvi.nguyen.139@lead.example,+1-555-753-8042,Nurturing,Web,0055pWDZRM9H820dFq,2025-03-05,001Kij3S0CyvykZmxa,003QBHnWKSVd1ogPJ9,0068Ral2qaz1XEBIAu,Jihoon Robinson,Sales Development Representative,SDR,Sales,True,2025-01-15,1,1,0,1,2023-09-12,2023-10-05,301,True
00QunNi138P3aPQGvW,Kavya,Hernandez,Clearwater Financial,kavya.hernandez.140@lead.example,+1-555-868-5875,Working,Event,005vvizm5OfORbfBYV,2022-03-02,,,,Kavya Robinson,Sales Development Representative,SDR,Sales,True,2022-06-25,2,1,1,0,2024-12-29,2025-01-23,1400,False
00QBevFZMViWr5v6ca,Haruto,Lewis,Harbor Energy,haruto.lewis.141@lead.example,+1-555-377-4329,Qualified,Partner Referral,005eP2OT2tJzd6Dja9,2022-11-07,001ytcyn3VmevU988o,0032V7DlxOrCUi651Y,006lUK5z027PgUtAtT,Daniel Robinson,Business Development Representative,BDR,Sales,True,2023-11-23,8,3,5,2,2025-09-16,2025-10-16,1150,True
00QOzrcExMmS5erpNN,Malik,Johnson,Evergreen Energy,malik.johnson.142@lead.example,+1-555-120-2217,Nurturing,Web,005FmC4bvUmQBFO9r1,2023-07-12,,,,Malik Miller,Business Development Representative,BDR,Sales,True,2021-05-28,4,3,1,0,2024-07-28,2024-08-11,903,False
00QB3AoL3bEXkEk0Q6,Omar,Wong,Harbor Manufacturing,omar.wong.143@lead.example,+1-555-110-4389,Nurturing,Event,005Xq8vs8ialvuJ4ap,2022-07-26,001r145h6fgeR2eMJ0,003XKpupKnPJONO1UR,006t2Q3xQXgBzm1c0T,Jordan Mitchell,Sales Development Representative,SDR,Sales,True,2025-09-04,2,1,1,1,2025-08-26,2025-09-06,1254,True
00Qjl3AEwTcDbEfzZH,Emerson,Washington,Clearwater Media,emerson.washington.144@lead.example,+1-555-872-6704,Qualified,Outbound,005PuqoGxlvwVICWiV,2022-09-23,001tX0TBp95mC1vqz8,0032DxaMomGzg0drER,006znR5E9DrkhAHqlq,Amina Khan,Business Development Representative,BDR,Sales,True,2021-09-01,10,8,2,2,2026-01-12,2026-01-15,1195,True
00QgjN64NDxgL1TagK,Kavya,Lee,Summit Services,kavya.lee.145@lead.example,+1-555-577-7157,Open,Trade Show,005Ozb2jx0nnrpjBm7,2022-06-17,,,,Gabriel Sanchez,Sales Development Representative,SDR,Sales,True,2022-07-17,4,1,3,2,2025-05-08,2025-05-10,1293,False
00Qv7aR3gUcMuPiWJq,Taylor,Brown,Redwood Retail,taylor.brown.146@lead.example,+1-555-648-7874,Qualified,Event,005mbGysH2pp4xju3N,2024-02-20,001SIR14HYa23y7Cw7,003cZBhtIT5J3afeRX,006Fc8PhG08IbXYXQz,Liam Patel,Sales Development Representative,SDR,Sales,True,2023-10-27,8,6,2,3,2025-06-16,2025-07-03,680,True
00QQ89Nrxi80azBIle,Liam,Green,Lighthouse Services,liam.green.147@lead.example,+1-555-982-2955,Working,Partner Referral,005chtXE6kHD1j5gMk,2024-08-15,001ZjjQgyGls2BMNEd,003FJhs2mkRCu22kZK,006PpUccEaumltjBNX,Andre Perez,Business Development Representative,BDR,Sales,True,2023-03-22,3,1,2,1,2025-03-19,2025-04-15,503,True
00QEJ15QqdVdwnvKE3,Camila,Wilson,Evergreen Health,camila.wilson.148@lead.example,+1-555-796-9485,Qualified,Web,005GITA8ZV1nYz3VcV,2024-05-24,,,,DeShawn Mitchell,Business Development Representative,BDR,Sales,True,2023-10-26,3,1,2,0,2024-09-21,2024-10-01,586,False
00Q48AuPfXmEk3lMPd,Noah,Taylor,Ironwood Consulting,noah.taylor.149@lead.example,+1-555-378-5744,Nurturing,Partner Referral,005BLRswT6VWAL3Jkq,2024-07-03,0014lYazF8tSTqbYXh,0039Wuci7jWpkLGOLz,006BvWVt2RPS28I6iC,Taylor Hall,Business Development Representative,BDR,Sales,True,2023-12-26,2,0,2,1,2024-10-14,2024-11-10,546,True
00QhxyC1EauPnXF1p6,Mei,Sanchez,Northstar Logistics,mei.sanchez.150@lead.example,+1-555-519-9815,Nurturing,Web,005Sq8Z0wjCdFUQUHx,2022-02-22,001AluEuIhtJefUYq6,,,Taylor Nguyen,Sales Development Representative,SDR,Sales,True,2023-12-19,5,1,4,2,2023-11-30,2023-12-01,1408,True
00QIom5utplTThfBHI,Miguel,Singh,Acme Financial,miguel.singh.151@lead.example,+1-555-945-6303,Working,Event,005mYnZlHWW2dnL0rt,2024-11-24,001Y0V8WGg3DvsxMOZ,003zJLMz5nTnrAEU6J,006azneb0C9XjjD0SJ,Riley Jackson,Business Development Representative,BDR,Sales,True,2021-09-28,4,2,2,3,2024-11-09,2024-11-18,402,True
